identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
7840188,P526,CUST47,"Australian Customs Service, Tasmania - butts of immigration permit certificates issued",1909 - 1909,1909,1909,Open,Hobart,False,0
7840189,P526,CUST48,"Australian Customs Service, Tasmania - butts of immigration permit certificates issued",1915 - 1918,1915,1918,Not yet examined,Hobart,False,0
